file	line	kind	key	speaker	english	japanese	chinese	note
AR_GH_INTEL.TXT	37	voice	a2s3_IntelOff5.wav	IntelOff	Officer: Stop babbling.  Is Gegengruppenfuhrer Wulf aware of the situation?	とぼけおって まあ良い\nG.G.Gのウルフは\nこのことを知っておるのか？	还敢跟我装傻。算了。\n反幽灵小组的沃尔夫，\n知道这里的情况了吗？	
AR_GH_INTEL.TXT	38	voice	a2s3_Radiovoice5.wav	IntelOff	Radio voice: He is.	はい	知道。	
AR_GH_INTEL.TXT	39	voice	a2s3_IntelOff6.wav	IntelOff	Officer: Does this man never leave?	あの男はいったいどうするつもりなんだ	那家伙究竟打算怎么办？	
AR_GH_INTEL.TXT	40	voice	a2s3_Radiovoice6.wav	IntelOff	Radio voice: I could ask him.	聞いておきます	我去问问。	
AR_GH_INTEL.TXT	41	voice	a2s3_IntelOff7.wav	IntelOff	Officer: Don't you...just be quiet.  Stay where you are.  Man the radio.  Make sure it doesn't walk away.	そのままそこに待機しておるんだ\nいいか くれぐれも奴らを\n外に出すんではないぞ	你们留在原地待命。\n听好了，绝不能让那些东西\n跑到外面去。	
AR_GH_INTEL.TXT	42	voice	a2s3_Radiovoice7.wav	IntelOff	Radio voice: Jawohl.	了解	明白。	
AR_GH_INTEL.TXT	43	voice	a2s3_IntelOff8.wav	IntelOff	Officer: That is all.  Over and out.	以上だ 通信終了	就这样，通信结束。	
AR_GH_INTEL.TXT	45	voice	a2s3_IntelOff9.wav	IntelOff	Officer: Status Report.	報告しろ	报告情况！	
AR_GH_INTEL.TXT	46	voice	a2s3_IntelOff10.wav	IntelOff	Officer: Generalstabsinformationen Cotter to Science lab: status report.	カッター情報少将だ\n研究所 状況を報告しろ	我是卡特情报少将。\n研究所，立刻报告情况！	
AR_GH_INTEL.TXT	47	voice	a2s3_IntelOff11.wav	IntelOff	Officer: Dammit, Kassel.  This is it.  I'm writing you up this time.	カッセルの奴め この件は報告書に記録するからな	卡塞尔这个混账！我会把这件事写进报告里！	
AR_GH_INTEL.TXT	49	voice	a2s3_IntelOff12.wav	IntelOff	Officer: You!  Who are you?!  What are you doing here?	誰だお前は？ ここで何をしとる？	你是谁？在这里干什么？	
AR_GH_INTEL.TXT	50	voice	a2s3_rayne1.wav	$	Rayne: I'm hungry.  Got a minute?	ちょっと食べ物を探してたの	我只是来找点吃的。	
AR_GH_INTEL.TXT	51	voice	a2s3_IntelOff13.wav	IntelOff	Officer: You impudent bitch.  You'll get yours.  Intruder!  Alarm!  Alarm!	このアマが ふざけおって\n捕まえて 絞り上げてやる\n泣くんじゃないぞ	你这臭娘们，竟敢耍我！\n抓住你以后，我会慢慢拷问。\n到时候可别哭！	
AR_GH_INTEL.TXT	53	voice	a2s5_rayne1.wav	$	Rayne: At least I found the radio.	少なくともラジオはあったわ	至少无线电还在。	
AR_GH_INTEL.TXT	54	voice	a2s5_rayne2.wav	$	Rayne: I should contact Brimstone and let 'em know what I found out.	ブリムストーン・ソサエティに\n報告したほうがいいわね	我最好向硫磺会\n报告一下。	
AR_GH_INTEL.TXT	55	voice	a2s5_rayne3.wav	$	Rayne: Rayne to DarkMan.  Come in.	レインです ダークマン応答を	我是莱恩。达克曼，请回答。	
AR_GH_INTEL.TXT	56	voice	a2s5_Darkman1.wav	$	DarkMan: Receiving.  Go ahead.	通信終了 行け	收到，莱恩。说吧。	
AR_GH_INTEL.TXT	57	voice	a2s5_rayne4.wav	$	Rayne: I found documentation on the relic.  You were right.  They're up to something big.	レリックの資料を入手しましたが\nやはり大きな計画が進行していそうです	我拿到了圣物的资料。\n看来他们果然在推进一个大计划。	
AR_GH_INTEL.TXT	58	voice	a2s5_Darkman2.wav	$	DarkMan: Well done.  Now continue with target termination.  And try to obtain the relic.  We can't let them get to it first.	よくやった 引き続き暗殺任務とレリックの奪取に専念するんだ\nあれをG.G.Gには渡せんぞ	干得好。继续专注于暗杀任务和夺取圣物。\n绝不能让反幽灵小组得到它。	
AR_GH_INTEL.TXT	59	voice	a2s5_rayne5.wav	$	Rayne: Roger.	了解	明白。	
AR_GH_INTEL.TXT	60	voice	a2s5_Darkman3.wav	$	DarkMan: One more thing.  Destroy the communications center.  We can't have them radioing for help.  Good luck.  Over and out.	この通信終了後に 今使用している通信機を\n爆破することを忘れないように 幸運を...通信終了	这次通信结束后，别忘了炸毁\n你正在使用的通信设备。祝你好运……通信结束。	
AR_GH_INTEL.TXT	61	voice	a2s5_rayne6.wav	$	Rayne: The armory should have some explosives.	弾薬庫に行けば爆薬があるわね	弹药库里应该有炸药。	
AR_GH_INTEL.TXT	62	voice	a2s5_rayne7.wav	$	Rayne: Explosives would be nice.	やはり爆薬ね	果然是炸药。	
AR_GH_INTEL.TXT	63	voice	a2s5_DaemiteVoice1.wav	DaemiteVoice	Daemite Voice: Science Lab to Guardhouse: I will eat your face.	お前の顔をむさぼり食ってやるぞ	我要把你的脸啃下来！	
AR_GH_INTEL.TXT	64	voice	a2s5_DaemiteVoice2.wav	DaemiteVoice	Daemite Voice: Hehehehehe.			
AR_GH_INTEL.TXT	65	voice	a2s5_rayne12.wav	$	Rayne: What the-?	何なの...？	什么东西……？	
AR_GH_INTEL.TXT	67	voice	a2s5_rayne13.wav	$	Rayne: Rise and shine beautiful!	もう朝が来たのね！	天已经亮了！	
AR_GH_INTEL.TXT	68	voice	a2s5_SleepOff1.wav	SleepOff	Officer: Ha?  Who?  Who goes there?!	誰があそこへ行くんだ？	谁在那里？	
AR_GH_INTEL.TXT	69	voice	a2s5_rayne14.wav	$	Rayne: Nighty night.	おやすみなさい	晚安。	
AR_GH_INTEL.TXT	71	voice	a2s14_rayne7.wav	$	Rayne: All set...better back up.	爆薬をセット 離れましょう	炸药已经设置好了，离远点。	
AR_GH_INTEL.TXT	73	voice	a5s5_rayne81.wav	$	Rayne: Not yet.	まだだわ	还不行。	
AR_GH_INTEL.TXT	74	voice	a6s1_rayne163.wav	$	Rayne: Still too many enemies nearby.	この付近にはまだ敵がいるわ	这附近还有敌人。	
AR_GH_INTEL.TXT	76	hud	ost_key		Found an officer turnkey.	キ－を入手した	获得钥匙	
AR_GH_INTEL.TXT	77	hud	ost_GotBattery		Found the elevator power supply.	リフトのバッテリ－を入手した	获得升降机电池	
AR_GH_INTEL.TXT	78	hud	ost_PowerUp		Gained Level 5 Normal Attack.	レベル5のノ－マルアタックをマスタ－した	已掌握5级普通攻击	
AR_GH_INTEL.TXT	80	hud	ObjectiveIntel		Eliminate Officer	G.G.G将校を抹殺せよ	消灭反幽灵小组军官	
AR_GH_INTEL.TXT	81	hud	ObjectiveRadio		Transmit relic information to Brimstone Society.	レリックの情報をブリムスト－ン・ソサエティに報告せよ	向硫磺会报告圣物情报	
AR_GH_INTEL.TXT	82	hud	ObjectiveBlow		Destroy the primary communications stack.	通信施設を爆破せよ	炸毁通信设施	
AR_GH_INTEL.TXT	83	hud	ObjectiveBatteryGuy		Find the power supply for the elevator.	リフトのバッテリ－を入手せよ	取得升降机电池	
AR_GH_INTEL.TXT	84	hud	ObjectiveActivateLift		Activate the elevator.	リフトに向え	前往升降机	
AR_GH_INTEL.TXT	86	hud	ObjectiveToScienceLab		Go to the Science Lab through the Basement.	地下から研究施設に侵入せよ	从地下潜入研究设施	
AR_GH_INTEL.TXT	87	hud	ObjectiveSearch		Seek out targets in other areas.	次の任務に向え	前往下一个任务区域	
AR_GH_INTEL.TXT	88	hud	ObjectiveFindTurnkey		Search an officer to find a basement turnkey.	G.G.G将校から地下のキ－を入手せよ	从反幽灵小组军官身上取得地下钥匙	
AR_GH_INTEL.TXT	91	voice	soldier-ambient-ggg-1-1.wav	Soldier1				
AR_GH_INTEL.TXT	92	voice	Soldier-Ambient-ggg-2-1.wav	Soldier2				
AR_GH_INTEL.TXT	93	voice	soldier-ambient-ggg-1-2.wav	Soldier1				
AR_GH_INTEL.TXT	94	voice	Soldier-Ambient-ggg-2-2.wav	Soldier2				
AR_GH_INTEL.TXT	95	voice	soldier-ambient-ggg-1-3.wav	Soldier1				
AR_GH_INTEL.TXT	96	voice	Soldier-Ambient-ggg-2-4.wav	Soldier2				
AR_GH_INTEL.TXT	97	voice	Soldier-Ambient-ggg-2-6.wav	Soldier2				
AR_GH_INTEL.TXT	98	voice	soldier-ambient-ggg-1-4.wav	Soldier1				
AR_GH_INTEL.TXT	99	voice	Soldier-Ambient-ggg-2-7.wav	Soldier2				
AR_GH_INTEL.TXT	100	voice	soldier-ambient-ggg-1-5.wav	Soldier1				
AR_GH_SLAVE.TXT	0	hud	MissionDescription		Infiltration and Execution	Infiltration and Execution	潜入与处决	
AR_GH_SLAVE.TXT	2	voice	a2s2_rayne7.wav	$	Rayne: Can't leave yet.	まだ行けないわ	现在还不能走。	
AR_GH_SLAVE.TXT	3	voice	a2s2_rayne8.wav	$	Rayne: I haven't met all the objectives.	まだ任務が残ってる	任务还没完成。	
AR_GH_SLAVE.TXT	4	voice	a2s2_rayne9.wav	$	Rayne: There are still targets in this area.	やり残していることがあるはずよ	我应该还有事没做完。	
AR_GH_SLAVE.TXT	5	voice	a2s2_rayne10.wav	$	Rayne: No, I've got things to do first.	他にやることがあるはずよ	我应该还有别的事要办。	
AR_GH_SLAVE.TXT	6	voice	a2s2_rayne11.wav	$	Rayne: No, I'm not done here.	まだやることがある	这里的事还没结束。	
AR_GH_SLAVE.TXT	8	hud	OST_Phoenix		1938 - Phoenix Hotel. Five years later.	5年後...フェニックス・ホテル	五年后……凤凰酒店	
AR_GH_SLAVE.TXT	9	hud	OST_Argentina		1938 - Somewhere on the coast of Argentina.	1938年 アルゼンチン 詳細不明の場所	1938年，阿根廷，具体地点不明	
AR_GH_SLAVE.TXT	11	hud	OST_Extruded		Extruded view = @@visionExtrudedButtonName@@	Extruded view = @@visionExtrudedButtonName@@	狙击视野 = @@visionExtrudedButtonName@@	
AR_GH_SLAVE.TXT	12	hud	OST_Extruded2		Press @@moveAxis@@ to zoom in and out.  This mode is great for sniping.  Press @@turnAxis@@ to turn/look.	Press @@moveAxis@@ to zoom in and out.  This mode is great for sniping.  Press @@turnAxis@@ to turn/look.	按@@moveAxis@@放大或缩小。这个模式很适合狙击。按@@turnAxis@@转向或观察。	
AR_GH_SLAVE.TXT	13	hud	OST_Normal		Normal vision = @@visionNormalButtonName@@	ノ－マルビュ－に戻す:@@visionNormalButtonName@@を押す	返回普通视野：按@@visionNormalButtonName@@	
AR_GH_SLAVE.TXT	14	hud	OST_Dilated		You now have Dilated Perception. Press @@visionDilatedButtonName@@ to activate.	ディレイトモ－ド:@@visionDilatedButtonName@@を押す	延缓模式：按@@visionDilatedButtonName@@	
AR_GH_SLAVE.TXT	15	hud	OST_Dilated2		This slows the entire world down, making it easier for Rayne to fight hand-to-hand and allowing her to literally dodge bullets.	時間の流れを遅くすることによって\n接近戦や敵の銃弾回避に有効	通过减慢时间流速，\n可以更轻松地进行近战或躲避敌人的子弹	
AR_GH_SLAVE.TXT	16	hud	OST_FeedStrong		Rayne can only feed on stronger victims when their aura is red.	Rayne can only feed on stronger victims when their aura is red.	面对强敌时，只有当目标的灵光呈红色，莱恩才能吸血	
AR_GH_SLAVE.TXT	17	hud	OST_FeedStrong2		The aura will be red if the victim is scared, low in health, or surprised.	The aura will be red if the victim is scared, low in health, or surprised.	当目标受到惊吓、生命值较低或毫无防备时，灵光会变红	
AR_GH_SLAVE.TXT	19	voice	a2s1_Darkman1.wav	$	DarkMan: Did you get the file?	ファイルは受け取ったかね？	文件收到了吗？	
AR_GH_SLAVE.TXT	20	voice	a2s1_rayne1.wav	$	Rayne: In my hands.	ここにあります	在这里。	
AR_GH_SLAVE.TXT	21	voice	a2s1_Darkman2.wav	$	Darkman : Our sources tell us that all of these targets are in one place right now.	君のターゲット達がある場所に集結している	你的目标全都聚集在同一个地方。	
AR_GH_SLAVE.TXT	22	voice	a2s1_Darkman3.wav	$	Darkman : A huge sub bay and mining facility on the coast of Argentina.	アルゼンチンの沿岸に存在する採掘施設だ	就在阿根廷沿岸的一处采掘设施。	
AR_GH_SLAVE.TXT	23	voice	a2s1_Darkman4.wav	$	DarkMan: The Nazis have been reinforcing the base for the last fifteen years.  It's almost impossible to get in.  But we have no choice.  You're the only one we've got that can breach their defenses.	15年前から ナチスが最大級の警備を置くこの施設への潜入は不可能であった\nしかし君ならば 唯一この施設へ潜入できる可能性がある	过去十五年里，纳粹一直以最高级别的警备守卫这座设施，没人能潜入。\n但你可能是唯一有机会进去的人。	
AR_GH_SLAVE.TXT	24	voice	a2s1_Darkman5.wav	$	DarkMan: We heard rumors the Nazis are closing in on a lost relic with immense powers.  We need more information.  We're sending you to South America.	情報では ナチスは南アメリカで強大な力を有する秘宝「レリック」の発掘を急いでいるが 未確認の部分も多い	情报显示，纳粹正在南美加紧发掘一种拥有强大力量的秘宝：“圣物”。\n但还有很多情况尚未查明。	
AR_GH_SLAVE.TXT	25	voice	a2s1_Darkman6.wav	$	DarkMan: Find out what you can about this relic and report back to us.	この「レリック」についての調査と報告を命ずる	你的任务是调查这件“圣物”，并向我报告。	
AR_GH_SLAVE.TXT	26	voice	a2s1_rayne5.wav	$	Rayne: How do I contact you?	報告の手段は？	我要怎么报告？	
AR_GH_SLAVE.TXT	27	voice	a2s1_Darkman19.wav	$	DarkMan: Use the Nazi's communications center.	敵の通信施設を使え	使用敌人的通信设施。	
AR_GH_SLAVE.TXT	28	voice	a2s1_rayne6.wav	$	Rayne: Understood.	了解しました	明白。	
AR_GH_SLAVE.TXT	29	voice	a2s1_Darkman20.wav	$	DarkMan: One more thing; the Nazis have organized a special task force...	是非注意してほしいのは ナチスの秘密組織の存在だ	你还必须特别留意纳粹的一个秘密组织。	
AR_GH_SLAVE.TXT	30	voice	a2s1_Darkman21.wav	$	DarkMan: ...called the G.G.G., or Gegengeist Gruppe.	G.G.G あるいはゲゲンガイスト・グループと呼ばれている	他们叫作G.G.G，也就是反幽灵小组。	
AR_GH_SLAVE.TXT	31	voice	a2s1_rayne7.wav	$	"Rayne: ""Anti-ghost group""?"	対バケモノ部隊？	专门对付怪物的部队？	
AR_GH_SLAVE.TXT	32	voice	a2s1_Darkman22.wav	$	DarkMan: Literally, yes.	ま そんなところだ	差不多就是这么回事。	
AR_GH_SLAVE.TXT	33	voice	a2s1_Darkman23.wav	$	DarkMan: The G.G.G. was established to experiment in the occult.  Anything that could help Hitler succeed.	G.G.Gはヒトラーの野望の実現を目指し\n実験的に創設された組織で	反幽灵小组是为了实现希特勒的野心，\n以实验性质成立的组织。	
AR_GH_SLAVE.TXT	34	voice	a2s1_Darkman24.wav	$	DarkMan: Their leader and founder is Jurgen Wulf.	ジャーゲン・ウルフという男が指揮している	指挥官是一个叫尤尔根·沃尔夫的男人。	
AR_GH_SLAVE.TXT	35	voice	a2s1_Darkman25.wav	$	DarkMan: The file you have lists many G.G.G. officers and their S.S. conspirators, including Jurgen Wulf.	ウルフとG.G.Gの将校達は\n君の暗殺ファイルにリストされているはずだ	沃尔夫和反幽灵小组的军官，\n应该都列在你的暗杀档案里。	
AR_GH_SLAVE.TXT	36	voice	a2s1_Darkman26.wav	$	DarkMan: You are to eliminate all of these targets to prevent further...supernatural ambitions.	リストにある全員を抹殺し 組織が目論む超自然的野望を砕くのだ	消灭名单上的所有人，粉碎这个组织的超自然野心。	
AR_GH_SLAVE.TXT	37	voice	a2s1_Darkman27.wav	$	DarkMan: But be careful.  Members of the G.G.G. have been experimentally enhanced and are particularly dangerous.	ただし 敵は高度な戦闘訓練を受けていて 非常に危険だ\n警戒して任務に当ってくれ	不过敌人受过高级战斗训练，非常危险。\n执行任务时务必提高警惕。	
AR_GH_SLAVE.TXT	38	voice	a2s1_Darkman28.wav	$	DarkMan: Some may even be surrounded by elite G.G.G. storm troopers.	G.G.Gの特殊突撃兵が厳重警戒に当たっていることが予想される	预计反幽灵小组的特殊突击兵会进行严密警戒。	
AR_GH_SLAVE.TXT	39	voice	a2s1_Darkman29.wav	$	DarkMan: We've noted these members with a G.G.G. symbol on your list.	G.G.Gのメンバーは 暗殺ファイルに含まれている	反幽灵小组的成员都已列入暗杀档案。	
AR_GH_SLAVE.TXT	40	voice	a2s1_Darkman30.wav	$	DarkMan: Good luck.  And Rayne?  Watch yourself.	幸運を ミスレイン\n以上だ	祝你好运，莱恩小姐。\n就这些。	
AR_GH_SLAVE.TXT	42	voice	a2s2_rayne1.wav	$	Rayne: It's built right into the mountain.	山をくり貫いて建てられているわ	整座设施都是把山体挖空后建成的。	
AR_GH_SLAVE.TXT	43	voice	a2s2_rayne2.wav	$	Rayne: Hard to tell how big the place really is.	なんて大きな建物なの...	真够大的……	
AR_GH_SLAVE.TXT	44	voice	a2s2_rayne3.wav	$	Rayne: Well father, finally an ability I can use.	お父様 やっと私の力が見せられる	父亲，终于能让你见识我的力量了。	
AR_GH_SLAVE.TXT	45	voice	a2s2_rayne4.wav	$	Rayne: Next time, you bastard, I'll steal your life.	次に会う時はその命 頂くわ	下次再见时，我就要你的命。	
AR_GH_SLAVE.TXT	46	voice	a2s2_rayne5.wav	$	Rayne: But not today.  Somebody else needs my attention.	別の機会にね 先に始末する奴がいる	父亲的事以后再说。我得先解决眼前这些家伙。	
AR_GH_SLAVE.TXT	47	voice	a2s2_rayne6.wav	$	Rayne: And there's my invitation.	獲物がいっぱいいそうだけど	这里的猎物似乎不少。	
AR_GH_SLAVE.TXT	49	voice	a2s6_rayne1.wav	$	Rayne: The natives are nothing but disposable labor to the Nazis.	ナチには民間人なんて 使い捨てなわけ...	在纳粹眼里，平民不过是随时可以丢掉的消耗品……	
AR_GH_SLAVE.TXT	50	voice	a2s6_rayne2.wav	$	Rayne: But why kill them?  Some sort of uprising?	でも 殺すことはない 反乱が怖いの？	可他们又没杀光这些人。是怕引发反抗吗？	
