file	line	kind	key	speaker	english	chinese	note
AR_GH_INTEL.TXT	64	voice	a2s5_DaemiteVoice2.wav	DaemiteVoice	Daemite Voice: Hehehehehe.	魔蛭的声音：嘿嘿嘿嘿嘿。	
AR_GH_INTEL.TXT	65	voice	a2s5_rayne12.wav	$	Rayne: What the-?	莱恩：搞什——？	
AR_GH_INTEL.TXT	67	voice	a2s5_rayne13.wav	$	Rayne: Rise and shine beautiful!	莱恩：起床了，美人儿！	
AR_GH_INTEL.TXT	68	voice	a2s5_SleepOff1.wav	SleepOff	Officer: Ha?  Who?  Who goes there?!	军官：啊？谁？谁在那里？！	
AR_GH_INTEL.TXT	69	voice	a2s5_rayne14.wav	$	Rayne: Nighty night.	莱恩：晚安。	
AR_GH_INTEL.TXT	71	voice	a2s14_rayne7.wav	$	Rayne: All set...better back up.	莱恩：准备好了……最好离远点。	
AR_GH_INTEL.TXT	73	voice	a5s5_rayne81.wav	$	Rayne: Not yet.	莱恩：还不行。	
AR_GH_INTEL.TXT	74	voice	a6s1_rayne163.wav	$	Rayne: Still too many enemies nearby.	莱恩：附近的敌人太多了。	
AR_GH_INTEL.TXT	76	hud	ost_key		Found an officer turnkey.	找到一把军官钥匙	
AR_GH_INTEL.TXT	77	hud	ost_GotBattery		Found the elevator power supply.	找到电梯电源	
AR_GH_INTEL.TXT	78	hud	ost_PowerUp		Gained Level 5 Normal Attack.	普通攻击提升至5级	
AR_GH_INTEL.TXT	80	hud	ObjectiveIntel		Eliminate Officer	消灭军官	
AR_GH_INTEL.TXT	81	hud	ObjectiveRadio		Transmit relic information to Brimstone Society.	将遗物情报传送给硫磺会	
AR_GH_INTEL.TXT	82	hud	ObjectiveBlow		Destroy the primary communications stack.	摧毁主通信设备	
AR_GH_INTEL.TXT	83	hud	ObjectiveBatteryGuy		Find the power supply for the elevator.	寻找电梯电源	
AR_GH_INTEL.TXT	84	hud	ObjectiveActivateLift		Activate the elevator.	启动电梯	
AR_GH_INTEL.TXT	86	hud	ObjectiveToScienceLab		Go to the Science Lab through the Basement.	经地下室前往科学实验室	
AR_GH_INTEL.TXT	87	hud	ObjectiveSearch		Seek out targets in other areas.	前往其他区域搜寻目标	
AR_GH_INTEL.TXT	88	hud	ObjectiveFindTurnkey		Search an officer to find a basement turnkey.	搜查军官，寻找地下室钥匙	
AR_GH_INTEL.TXT	91	voice	soldier-ambient-ggg-1-1.wav	Soldier1			
AR_GH_INTEL.TXT	92	voice	Soldier-Ambient-ggg-2-1.wav	Soldier2			
AR_GH_INTEL.TXT	93	voice	soldier-ambient-ggg-1-2.wav	Soldier1			
AR_GH_INTEL.TXT	94	voice	Soldier-Ambient-ggg-2-2.wav	Soldier2			
AR_GH_INTEL.TXT	95	voice	soldier-ambient-ggg-1-3.wav	Soldier1			
AR_GH_INTEL.TXT	96	voice	Soldier-Ambient-ggg-2-4.wav	Soldier2			
AR_GH_INTEL.TXT	97	voice	Soldier-Ambient-ggg-2-6.wav	Soldier2			
AR_GH_INTEL.TXT	98	voice	soldier-ambient-ggg-1-4.wav	Soldier1			
AR_GH_INTEL.TXT	99	voice	Soldier-Ambient-ggg-2-7.wav	Soldier2			
AR_GH_INTEL.TXT	100	voice	soldier-ambient-ggg-1-5.wav	Soldier1			
AR_GH_SLAVE.TXT	0	hud	MissionDescription		Infiltration and Execution	潜入与处决	
AR_GH_SLAVE.TXT	2	voice	a2s2_rayne7.wav	$	Rayne: Can't leave yet.	莱恩：现在还不能走。	
AR_GH_SLAVE.TXT	3	voice	a2s2_rayne8.wav	$	Rayne: I haven't met all the objectives.	莱恩：任务还没全完成。	
AR_GH_SLAVE.TXT	4	voice	a2s2_rayne9.wav	$	Rayne: There are still targets in this area.	莱恩：这片区域还有目标没解决。	
AR_GH_SLAVE.TXT	5	voice	a2s2_rayne10.wav	$	Rayne: No, I've got things to do first.	莱恩：不行，我还有事要办。	
AR_GH_SLAVE.TXT	6	voice	a2s2_rayne11.wav	$	Rayne: No, I'm not done here.	莱恩：不行，这里的事还没完。	
AR_GH_SLAVE.TXT	8	hud	OST_Phoenix		1938 - Phoenix Hotel. Five years later.	1938年 - 凤凰酒店，五年后	
AR_GH_SLAVE.TXT	9	hud	OST_Argentina		1938 - Somewhere on the coast of Argentina.	1938年 - 阿根廷海岸某处	
AR_GH_SLAVE.TXT	11	hud	OST_Extruded		Extruded view = @@visionExtrudedButtonName@@	远距视觉 = @@visionExtrudedButtonName@@	
AR_GH_SLAVE.TXT	12	hud	OST_Extruded2		Press @@moveAxis@@ to zoom in and out.  This mode is great for sniping.  Press @@turnAxis@@ to turn/look.	按@@moveAxis@@拉近或拉远视野，这个模式很适合狙击。按@@turnAxis@@转身或观察	
AR_GH_SLAVE.TXT	13	hud	OST_Normal		Normal vision = @@visionNormalButtonName@@	普通视觉 = @@visionNormalButtonName@@	
AR_GH_SLAVE.TXT	14	hud	OST_Dilated		You now have Dilated Perception. Press @@visionDilatedButtonName@@ to activate.	你已获得延时感知，按@@visionDilatedButtonName@@启动	
AR_GH_SLAVE.TXT	15	hud	OST_Dilated2		This slows the entire world down, making it easier for Rayne to fight hand-to-hand and allowing her to literally dodge bullets.	该能力会让整个世界慢下来，让莱恩更容易近身搏斗，甚至能直接躲开子弹。	
AR_GH_SLAVE.TXT	16	hud	OST_FeedStrong		Rayne can only feed on stronger victims when their aura is red.	面对较强的敌人时，只有当对方的气场变成红色，莱恩才能吸血。	
AR_GH_SLAVE.TXT	17	hud	OST_FeedStrong2		The aura will be red if the victim is scared, low in health, or surprised.	敌人受到惊吓、生命垂危或被打个措手不及时，气场就会变成红色。	
AR_GH_SLAVE.TXT	19	voice	a2s1_Darkman1.wav	$	DarkMan: Did you get the file?	暗影人：文件拿到了吗？	
AR_GH_SLAVE.TXT	20	voice	a2s1_rayne1.wav	$	Rayne: In my hands.	莱恩：就在我手里。	
AR_GH_SLAVE.TXT	21	voice	a2s1_Darkman2.wav	$	Darkman : Our sources tell us that all of these targets are in one place right now.	暗影人：据可靠消息，名单上的目标现在都集中在一个地方。	
AR_GH_SLAVE.TXT	22	voice	a2s1_Darkman3.wav	$	Darkman : A huge sub bay and mining facility on the coast of Argentina.	暗影人：阿根廷海岸的一座大型潜艇船坞和采矿基地。	
AR_GH_SLAVE.TXT	23	voice	a2s1_Darkman4.wav	$	DarkMan: The Nazis have been reinforcing the base for the last fifteen years.  It's almost impossible to get in.  But we have no choice.  You're the only one we've got that can breach their defenses.	暗影人：纳粹花了十五年加固那座基地，几乎没人进得去，但我们别无选择。\n能突破他们防线的，只有你。	
AR_GH_SLAVE.TXT	24	voice	a2s1_Darkman5.wav	$	DarkMan: We heard rumors the Nazis are closing in on a lost relic with immense powers.  We need more information.  We're sending you to South America.	暗影人：有传闻说，纳粹就快找到一件威力惊人的失落遗物了。\n我们需要更多情报，所以要派你去南美洲。	
AR_GH_SLAVE.TXT	25	voice	a2s1_Darkman6.wav	$	DarkMan: Find out what you can about this relic and report back to us.	暗影人：查清那件遗物的底细，然后向我们报告。	
AR_GH_SLAVE.TXT	26	voice	a2s1_rayne5.wav	$	Rayne: How do I contact you?	莱恩：怎么联系你？	
AR_GH_SLAVE.TXT	27	voice	a2s1_Darkman19.wav	$	DarkMan: Use the Nazi's communications center.	暗影人：用纳粹的通信中心。	
AR_GH_SLAVE.TXT	28	voice	a2s1_rayne6.wav	$	Rayne: Understood.	莱恩：明白。	
AR_GH_SLAVE.TXT	29	voice	a2s1_Darkman20.wav	$	DarkMan: One more thing; the Nazis have organized a special task force...	暗影人：还有一件事，纳粹组建了一支特别行动队……	
AR_GH_SLAVE.TXT	30	voice	a2s1_Darkman21.wav	$	DarkMan: ...called the G.G.G., or Gegengeist Gruppe.	暗影人：……叫G.G.G.，全称Gegengeist Gruppe。	
AR_GH_SLAVE.TXT	31	voice	a2s1_rayne7.wav	$	"Rayne: ""Anti-ghost group""?"	莱恩：“反幽灵小组”？	
AR_GH_SLAVE.TXT	32	voice	a2s1_Darkman22.wav	$	DarkMan: Literally, yes.	暗影人：按字面翻，就是这个意思。	
AR_GH_SLAVE.TXT	33	voice	a2s1_Darkman23.wav	$	DarkMan: The G.G.G. was established to experiment in the occult.  Anything that could help Hitler succeed.	暗影人：反幽灵小组专门进行神秘学实验，研究一切可能帮助希特勒获胜的东西。	
AR_GH_SLAVE.TXT	34	voice	a2s1_Darkman24.wav	$	DarkMan: Their leader and founder is Jurgen Wulf.	暗影人：它的创始人兼首领是尤尔根·沃尔夫。	
AR_GH_SLAVE.TXT	35	voice	a2s1_Darkman25.wav	$	DarkMan: The file you have lists many G.G.G. officers and their S.S. conspirators, including Jurgen Wulf.	暗影人：你拿到的文件里列出了许多反幽灵小组军官，\n以及与他们勾结的党卫队成员，\n其中也包括尤尔根·沃尔夫。	
AR_GH_SLAVE.TXT	36	voice	a2s1_Darkman26.wav	$	DarkMan: You are to eliminate all of these targets to prevent further...supernatural ambitions.	暗影人：你必须清除名单上的所有目标，免得他们继续实现那些……超自然野心。	
AR_GH_SLAVE.TXT	37	voice	a2s1_Darkman27.wav	$	DarkMan: But be careful.  Members of the G.G.G. have been experimentally enhanced and are particularly dangerous.	暗影人：不过要小心，反幽灵小组的成员都接受过实验强化，非常危险。	
AR_GH_SLAVE.TXT	38	voice	a2s1_Darkman28.wav	$	DarkMan: Some may even be surrounded by elite G.G.G. storm troopers.	暗影人：有些人身边甚至还有反幽灵小组的精锐突击队保护。	
AR_GH_SLAVE.TXT	39	voice	a2s1_Darkman29.wav	$	DarkMan: We've noted these members with a G.G.G. symbol on your list.	暗影人：这些人已经在名单上用反幽灵小组的标志注明了。	
AR_GH_SLAVE.TXT	40	voice	a2s1_Darkman30.wav	$	DarkMan: Good luck.  And Rayne?  Watch yourself.	暗影人：祝你好运。还有，莱恩，当心点。	
AR_GH_SLAVE.TXT	42	voice	a2s2_rayne1.wav	$	Rayne: It's built right into the mountain.	莱恩：基地直接修进了山里。	
AR_GH_SLAVE.TXT	43	voice	a2s2_rayne2.wav	$	Rayne: Hard to tell how big the place really is.	莱恩：根本看不出里面到底有多大。	
AR_GH_SLAVE.TXT	44	voice	a2s2_rayne3.wav	$	Rayne: Well father, finally an ability I can use.	莱恩：父亲，你总算留给我一样有用的本事。	
AR_GH_SLAVE.TXT	45	voice	a2s2_rayne4.wav	$	Rayne: Next time, you bastard, I'll steal your life.	莱恩：下次吧，混蛋，下次我会吸干你。	
AR_GH_SLAVE.TXT	46	voice	a2s2_rayne5.wav	$	Rayne: But not today.  Somebody else needs my attention.	莱恩：但不是今天，还有别人等着我招呼。	
AR_GH_SLAVE.TXT	47	voice	a2s2_rayne6.wav	$	Rayne: And there's my invitation.	莱恩：邀请函来了。	
AR_GH_SLAVE.TXT	49	voice	a2s6_rayne1.wav	$	Rayne: The natives are nothing but disposable labor to the Nazis.	莱恩：在纳粹眼里，当地人只是用完就扔的苦力。	
AR_GH_SLAVE.TXT	50	voice	a2s6_rayne2.wav	$	Rayne: But why kill them?  Some sort of uprising?	莱恩：可为什么要杀光他们？难道他们造反了？	
AR_GH_SLAVE.TXT	51	voice	a2s6_Daemite1.wav	Daemite	Daemite: Hehehehehe.	魔蛭：嘿嘿嘿嘿嘿。	
AR_GH_SLAVE.TXT	55	voice	soldier-ambient-joke-1-1.wav	Soldier1	Did I ever tell you about my uncle, the farmer?	我跟你讲过我那个当农夫的叔叔吗？	
AR_GH_SLAVE.TXT	56	voice	soldier-ambient-joke-2-1.wav	Soldier2	No, what about your uncle the farmer?	没有，你那个农夫叔叔怎么了？	
AR_GH_SLAVE.TXT	57	voice	soldier-ambient-joke-1-2.wav	Soldier1	"Well, my uncle's a farmer and has this bull named ""Big"".  Everything about it is perfect.  Except for one thing."	我叔叔养了一头叫“大个子”的公牛，哪儿都好，只有一个毛病。	
AR_GH_SLAVE.TXT	58	voice	soldier-ambient-joke-2-2.wav	Soldier2	Ja, what's that?	哦？什么毛病？	
AR_GH_SLAVE.TXT	59	voice	soldier-ambient-joke-1-3.wav	Soldier1	Its eyes.  They're crossed.  My uncle knew he could win first prize at the local fair if he could only fix the Bull's eyes.	它是斗鸡眼。我叔叔知道，只要把它的眼睛治好，它准能在当地的牲畜展上拿头奖。	
AR_GH_SLAVE.TXT	60	voice	soldier-ambient-joke-1-4.wav	Soldier1	He tried everything to fix it; the vet, home remedies, you name it.	他什么办法都试过，兽医、偏方，能想到的全试了。	
AR_GH_SLAVE.TXT	61	voice	soldier-ambient-joke-2-3.wav	Soldier2	So what did he do?	那他怎么办？	
AR_GH_SLAVE.TXT	62	voice	soldier-ambient-joke-1-5.wav	Soldier1	One day a new farmhand, who wasn't too smart, saw Big and said to my uncle:	有一天，一个脑子不太灵光的新雇工看见“大个子”，就问我叔叔：	
AR_GH_SLAVE.TXT	63	voice	soldier-ambient-joke-1-6.wav	Soldier1	You want I should fix that there bull's eyes for you?	要不我帮你把这头牛的眼睛治好？	
AR_GH_SLAVE.TXT	64	voice	soldier-ambient-joke-1-7.wav	Soldier1	"My uncle said, ""you can fix it?""  To which the farmhand said:"	我叔叔问：“你能治？”那雇工说：	
AR_GH_SLAVE.TXT	65	voice	soldier-ambient-joke-1-8.wav	Soldier1	Sure.  You got a lead pipe?	当然。你有铅管吗？	
AR_GH_SLAVE.TXT	66	voice	soldier-ambient-joke-2-4.wav	Soldier2	A lead pipe you said?	铅管？	
AR_GH_SLAVE.TXT	67	voice	soldier-ambient-joke-1-9.wav	Soldier1	"Yeah.  Being as my uncle he tried everything, he said, ""Yeah, I guess, there's one in the shed.  I'll go get it."""	对。我叔叔反正什么都试过了，就说：“应该有，棚子里放着一根。我去拿。”	
AR_GH_SLAVE.TXT	68	voice	soldier-ambient-joke-1-10.wav	Soldier1	He came back and handed the pipe to the farmhand.  The farmhand took the pipe and shoved it right up Big's ass.	他回来把铅管递给雇工。雇工接过管子，直接塞进了“大个子”的屁股。	
AR_GH_SLAVE.TXT	69	voice	soldier-ambient-joke-2-5.wav	Soldier2	Up his ass?!	塞进屁股？！	
AR_GH_SLAVE.TXT	70	voice	soldier-ambient-joke-1-11.wav	Soldier1	Yeah.  But before my uncle could even say anything, the farmhand blew into the pipe as hard as he could.  Unbelievably, the bull's eyes uncrossed!	对，我叔叔还没反应过来，雇工就对着管子拼命吹。\n你猜怎么着？那头牛的斗鸡眼真好了！	
AR_GH_SLAVE.TXT	71	voice	soldier-ambient-joke-2-6.wav	Soldier2	Scheisse!	我操！	
AR_GH_SLAVE.TXT	72	voice	soldier-ambient-joke-1-12.wav	Soldier1	Wait, wait, I'm not done.  So the next day my uncle wants to take the bull to the fair since its eyes are now fixed.	等等，还没讲完。第二天，眼睛既然治好了，我叔叔就准备把牛牵去参展。	
AR_GH_SLAVE.TXT	73	voice	soldier-ambient-joke-1-13.wav	Soldier1	But when he and the farmhand check the bull that morning, its eyes are crossed again.	结果一早他和雇工去看，那头牛又成了斗鸡眼。	
AR_GH_SLAVE.TXT	74	voice	soldier-ambient-joke-1-14.wav	Soldier1	"My uncle says, ""Let me try that trick."" He takes the lead pipe, shoves it in poor Big's rump, and blows.  Nothing happens.  He tries again.  Still nothing."	我叔叔说：“让我试试那招。”\n他拿起铅管，塞进可怜的“大个子”屁股里，使劲一吹，没反应。\n他又吹了一次，还是没用。	
AR_GH_SLAVE.TXT	75	voice	soldier-ambient-joke-1-15.wav	Soldier1	He tries one more time.  The veins in his forehead and neck bulge, his face turns red, he's blowing that hard.	他又试了一次，吹得额头和脖子青筋暴起，脸都憋红了。	
AR_GH_SLAVE.TXT	76	voice	soldier-ambient-joke-2-7.wav	Soldier2	Let me guess: nothing.	让我猜猜，还是没用。	
AR_GH_SLAVE.TXT	77	voice	soldier-ambient-joke-1-16.wav	Soldier1	Yeah.  So the farmhand says:	没错。于是雇工说：	
AR_GH_SLAVE.TXT	78	voice	soldier-ambient-joke-1-17.wav	Soldier1	Here.  Let me do it.  You're doin' it wrong.	给我吧，我来，你的方法不对。	
AR_GH_SLAVE.TXT	79	voice	soldier-ambient-joke-1-18.wav	Soldier1	He then proceeds to pull the pipe out, turn it around and shove it back in.  The farmhands just about to put his mouth on the filthy pipe end-	说着，他把管子拔出来，掉了个头，又塞了回去。\n就在他准备把嘴凑到那肮脏的管口上时——	
AR_GH_SLAVE.TXT	80	voice	soldier-ambient-joke-2-8.wav	Soldier2	Ugh.	呕。	
AR_GH_SLAVE.TXT	81	voice	soldier-ambient-joke-1-19.wav	Soldier1	"-when my uncle says, ""What the hell are you doing, boy?"" and the farmhand replies:"	——我叔叔问：“你他妈在干什么？”雇工回答：	
AR_GH_SLAVE.TXT	82	voice	soldier-ambient-joke-1-20.wav	Soldier1	You don't think I want your germs do ya?	你总不会想让我沾上你的细菌吧？	
AR_GH_SLAVE.TXT	83	voice	soldier-ambient-joke-2-9.wav	Soldier2	Oh, Christ!	老天！	
AR_GH_SLAVE.TXT	84	voice	soldier-ambient-joke-2-10.wav	Soldier2	That didn't really happen did it?	这不是真的吧？	
AR_GH_SLAVE.TXT	85	voice	soldier-ambient-joke-1-21.wav	Soldier1	It's a joke.	当然不是，是个笑话。	
AR_GH_SLAVE.TXT	86	voice	soldier-ambient-joke-2-11.wav	Soldier2	Oh ja, I heard that one before.	哦，对，我以前听过。	
AR_GH_SLAVE.TXT	87	voice	soldier-ambient-joke-1-22.wav	Soldier1	Wha-?	什——？	
AR_GH_SLAVE.TXT	90	hud	ost_officerdown		Hauptmann Braun Mekay Eliminated.	已消灭布劳恩·梅凯上尉	
AR_GH_SLAVE.TXT	92	hud	ost_Elite1		Elite soldiers can block your blade and harpoon attacks. You can identify them by their uniforms. Weaken them or attack from behind to feed on them.	精锐士兵可以格挡刀刃和鱼叉攻击，你可以通过制服辨认他们。\n先削弱他们，或从背后下手，才能吸食他们。	
AR_GH_SLAVE.TXT	94	hud	ObjectiveRecOfficer		Eliminate Officer	消灭军官	
AR_GH_SLAVE.TXT	95	hud	ObjectiveToScienceLab		Go to the Science Lab through the Basement.	经地下室前往科学实验室	
AR_GH_SLAVE.TXT	96	hud	ObjectiveSearch		Seek out targets in other areas.	前往其他区域搜寻目标	
AR_GH_SLAVE.TXT	97	hud	ObjectiveFindTurnkey		Search an officer to find a basement turnkey.	搜查军官，寻找地下室钥匙	
AR_GH_SLAVE.TXT	98	hud	ObjectiveSearchSub		Seek out targets in the sub bay.	在潜艇船坞搜寻目标	
AR_GH_SLAVE.TXT	99	hud	ObjectiveSearchIntel		Seek out targets in the Communication Center.	在通信中心搜寻目标	
AR_GH_SLAVE.TXT	100	hud	ObjectiveSearchBarracks		Seek out targets in the barracks.	在兵营搜寻目标	
AR_GH_SUBBAY.TXT	0	hud	MissionDescription		The Dock	码头	
AR_GH_SUBBAY.TXT	2	voice	a2s2_rayne7.wav	$	Rayne: Can't leave yet.	莱恩：现在还不能走。	
AR_GH_SUBBAY.TXT	3	voice	a2s2_rayne8.wav	$	Rayne: I haven't met all the objectives.	莱恩：任务还没全完成。	
AR_GH_SUBBAY.TXT	4	voice	a2s2_rayne9.wav	$	Rayne: There are still targets in this area.	莱恩：这片区域还有目标没解决。	
AR_GH_SUBBAY.TXT	5	voice	a2s2_rayne10.wav	$	Rayne: No, I've got things to do first.	莱恩：不行，我还有事要办。	
AR_GH_SUBBAY.TXT	6	voice	a2s2_rayne11.wav	$	Rayne: No, I'm not done here.	莱恩：不行，这里的事还没完。	
AR_GH_SUBBAY.TXT	8	voice	a2s7_PAVoice2.wav	PAVoice	P.A. Voice: Code Zeus! Repeat: Code Zeus!	广播：宙斯警报！重复，宙斯警报！	
AR_GH_SUBBAY.TXT	9	voice	a2s7_PAVoice3.wav	PAVoice	P.A. Voice: Science lab security breach!  All personnel, abandon pursuit! Report to the science lab immediately!	广播：科学实验室发生安全事故！所有人员停止追击！立即前往科学实验室！	
AR_GH_SUBBAY.TXT	10	voice	a2s7_PAVoice4.wav	PAVoice	P.A. Voice: Get over here now!  They're loose!  The Daem- aargh!	广播：马上过来！它们跑出来了！那些魔——啊啊啊！	
AR_GH_SUBBAY.TXT	11	voice	a2s7_Daemite2.wav	Daemite	Daemite: Hehehehehe.	魔蛭：嘿嘿嘿嘿嘿。	
AR_GH_SUBBAY.TXT	12	voice	a2s7_rayne5.wav	$	Rayne: Sounds like they have their own problems.  I'm done here.	莱恩：听起来他们自顾不暇了，我这里也办完了。	
AR_GH_SUBBAY.TXT	13	voice	a2s7_rayne6.wav	$	Rayne: I need to get into the basement.  An officer should have what I need.	莱恩：我得进地下室，军官身上应该有我要的东西。	
AR_GH_SUBBAY.TXT	14	voice	a2s7_rayne7.wav	$	Rayne: I should search an officer's body before I go.	莱恩：走之前，得搜一具军官的尸体。	
